#curie_map:
#  CHMO: http://purl.obolibrary.org/obo/CHMO_
#  AFR: http://purl.allotrope.org/ontologies/result#AFR_
#  AFE: http://purl.allotrope.org/ontologies/equipment#AFE_
#  AFP: http://purl.allotrope.org/ontologies/process#AFP_
#  AFQ: http://purl.allotrope.org/ontologies/quality#AFQ_
#  AFRL: http://purl.allotrope.org/ontologies/role#AFRL_
#mapping_set_id: https://github.com/NFDI4Chem/rsc-cmo/blob/Add-definition-sources-and-mappings/src/mappings/afo-mappings.tsv
#mapping_set_version:	1.0
#mapping_set_title: Mapping CHMO to the Allotrope Foundation Ontology Suite (AFO)
#mapping_set_description: This file contains the mappings between the Chemical Methods Ontology (CHMO) and the Allotrope Foundation Ontology Suite (AFO). These mappings were manually created/curated by Ambika Gupta and reviewed by Philip Strömert & Colin Batchelor. The intended use case of this mapping set is the data integration of RDF knowledge graphs (KGs) that use AFO and are to be transformed into RDF KGs that use CHMO or vice versa. 
#creator_id:
#	- https://orcid.org/0009-0009-1663-1003
#	- https://orcid.org/0000-0002-1595-3213
#	- https://orcid.org/0000-0001-5985-7429
#subject_source:	http://purl.obolibrary.org/obo/chmo.owl
#subject_source_version:	
#object_source_version:	http://purl.allotrope.org/voc/afo/merged/REC/2024/06/merged-without-qudt-and-inferred
#mapping_provider: http://purl.obolibrary.org/obo/chmo.owl
#mapping_date: 05-2025
#issue_tracker: 
#license: https://creativecommons.org/publicdomain/zero/1.0/
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	comment
CHMO:0001234	spectrometer	skos:exactMatch	AFE:0000857	spectrometer	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000986	stationary phase	skos:exactMatch	AFRL:0000032	stationary phase	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002162	titration curve	skos:exactMatch	AFR:0000490	titration curve	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000401	ultraviolet photoelectron spectroscopy	skos:exactMatch	AFP:0000896	ultraviolet spectrophotometry	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000995	mobile phase	skos:exactMatch	AFRL:0000011	mobile phase	semapv:ManualMappingCuration    semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000994	chromatographic phase	skos:exactMatch	AFRL:0000126	chromatographic phase	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000993	portion of material	skos:exactMatch	AFRL:0000126	portion of material	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000991	liquid mobile phase	skos:exactMatch	AFRL:0000339	liquid mobile phase	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000992	CHMO:0000992supercritical mobile phase	skos:exactMatch	AFRL:0000165	supercritical mobile phase	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000996	gaseous mobile phase	skos:exactMatch	AFRL:0000165	gaseous mobile phase	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002469	column eluent	skos:exactMatch	AFRL:0000220	column eluent	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000953	microscope	skos:exactMatch	AFE:0000825	microscope	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000947	optical microscope	skos:exactMatch	AFE:0000129	optical microscope	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000957	chemical ionisation source	skos:exactMatch	AFE:0000370	chemical ionization source	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000978	mass-to-charge analyser	skos:exactMatch	AFE:0000038	mass-to-charge analyzer	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000990	open chromatographic bed	skos:exactMatch	AFE:0000158	open chromatographic bed	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000997	chromatography column	skos:exactMatch	AFE:0000217	chromatography column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000972	porous-layer open-tubular column	skos:exactMatch	AFE:0000112	porous-layer open-tubular column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000971	support-coated open-tubular column	skos:exactMatch	AFE:0000307	support-coated open-tubular column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000973	wall-coated open-tubular column	skos:exactMatch	AFE:0000779	wall-coated open-tubular column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0000976	high-performance liquid chromatography column	skos:exactMatch	AFE:0000231	high-performance liquid chromatography column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002264	ion-exchange column	skos:exactMatch	AFE:0000803	ion-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002263	cation-exchange column	skos:exactMatch	AFE:0000523	cation-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002266	strong cation-exchange column	skos:exactMatch	AFE:0000360	strong cation-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002267	weak cation-exchange column	skos:exactMatch	AFE:0000775	weak cation-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002265	anion-exchange column	skos:exactMatch	AFE:0000550	anion-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002268	strong anion-exchange column	skos:exactMatch	AFE:0000277	strong anion-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002269	weak anion-exchange column	skos:exactMatch	AFE:0000301	weak anion-exchange column	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0002244	detector	skos:exactMatch	AFE:0000317	detector	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003  	0.95
CHMO:0001059	ion detector	skos:exactMatch	AFE:0000642	ion detector	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003  	0.95
CHMO:0002503	diode array detector	skos:exactMatch	AFE:0000090	diode array detector	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0002584	ultraviolet detector	skos:exactMatch	AFE:0000711	ultraviolet detector	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0002585	refractive index detector	skos:exactMatch	AFE:0000363	refractive index detector	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0002344	electrode	skos:exactMatch	AFE:0000422	electrode	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0002579	autosampler	skos:exactMatch	AFE:0000073	autosampler	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0000963	quadrupole mass spectrometer	skos:exactMatch	AFE:0000527	quadrupole mass spectrometer	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0001235	Raman spectrometer	skos:exactMatch	AFE:0000551	Raman spectrometer	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003    	0.95
CHMO:0001807	nuclear magnetic resonance spectrometer	skos:exactMatch	AFE:0002280	nuclear magnetic resonance spectrometer	semapv:ManualMappingCuration    	https://orcid.org/0009-0009-1663-1003	0.95
CHMO:0001823	Fourier transform infrared absorption spectroscopy	skos:exactMatch	AFP:0001787	Fourier transform infrared absorption spectroscopy	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.95
